Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
102500      |       -56718.5   |       -56447.2   |        -271.34   |   52:55:24   |   360:08:12   |
102550      |       -56681.1   |       -56451.8   |        -229.25   |   52:57:01   |   360:07:07   |
102600      |       -56690.3   |       -56464.6   |       -225.669   |   52:58:31   |   360:05:14   |
102650      |       -56669.6   |       -56444.2   |       -225.344   |   53:00:04   |   360:03:41   |
102700      |       -56725.1   |       -56453.6   |       -271.507   |   53:01:32   |   360:01:35   |
102750      |       -56737.6   |       -56459.8   |       -277.806   |   53:03:00   |   359:59:28   |
102800      |       -56711.1   |       -56444.4   |       -266.693   |   53:04:31   |   359:57:42   |
102850      |       -56691.9   |       -56451.2   |       -240.709   |   53:05:58   |   359:55:29   |
102900      |       -56740.7   |       -56461.6   |        -279.03   |   53:07:31   |   359:53:57   |
102950      |       -56731.2   |       -56465.9   |       -265.335   |   53:09:02   |   359:52:11   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
103000      |         -56722   |       -56468.8   |       -253.239   |   53:10:32   |   359:50:18   |
103050      |       -56678.5   |       -56445.6   |        -232.86   |   53:12:08   |   359:49:06   |
103100      |       -56774.4   |       -56473.6   |       -300.771   |   53:13:40   |   359:47:27   |
103150      |       -56706.2   |       -56462.8   |       -243.402   |   53:15:14   |   359:46:01   |
103200      |       -56719.7   |       -56464.4   |       -255.294   |   53:16:49   |   359:44:42   |
103250      |       -56704.6   |       -56456.2   |       -248.461   |   53:18:22   |   359:43:10   |
103300      |       -56705.2   |       -56452.3   |       -252.967   |   53:19:52   |   359:41:17   |
103350      |       -56763.5   |       -56473.8   |       -289.696   |   53:21:25   |   359:39:44   |
103400      |       -56721.6   |       -56453.6   |       -268.005   |   53:22:56   |   359:37:58   |
103450      |         -56702   |       -56440.9   |       -261.086   |   53:24:31   |   359:36:39   |
103500      |       -56759.3   |       -56462.6   |       -296.702   |   53:26:04   |   359:35:07   |
103550      |       -56719.3   |       -56451.5   |       -267.778   |   53:27:33   |   359:33:08   |
103600      |       -56734.7   |         -56463   |       -271.749   |   53:29:04   |   359:31:22   |
103650      |       -56703.8   |       -56467.5   |       -236.343   |   53:30:35   |   359:29:36   |
103700      |       -56729.1   |       -56467.4   |       -261.752   |   53:32:08   |   359:28:03   |
103750      |       -56664.5   |       -56461.4   |       -203.116   |   53:33:39   |   359:26:18   |
103800      |       -56689.6   |       -56454.9   |       -234.644   |   53:35:13   |   359:24:52   |
103850      |       -56723.5   |       -56462.5   |       -261.001   |   53:36:48   |   359:23:33   |
103900      |       -56707.5   |       -56446.3   |       -261.176   |   53:38:20   |   359:21:54   |
103950      |       -56672.6   |       -56434.5   |       -238.108   |   53:39:49   |   359:19:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
104000      |       -56695.3   |       -56454.7   |       -240.568   |   53:41:16   |   359:17:42   |
104050      |       -56695.4   |       -56452.3   |        -243.12   |   53:42:48   |   359:16:03   |
104100      |       -56695.8   |       -56455.9   |       -239.933   |   53:44:18   |   359:14:10   |
104150      |       -56706.3   |       -56450.3   |       -255.996   |   53:45:49   |   359:12:25   |
104200      |       -56723.2   |       -56466.9   |       -256.369   |   53:47:22   |   359:10:52   |
104250      |       -56724.6   |       -56474.5   |       -250.056   |   53:48:56   |   359:09:27   |
104300      |       -56717.8   |       -56460.3   |       -257.485   |   53:50:33   |   359:08:21   |
104350      |       -56742.1   |       -56469.2   |       -272.876   |   53:52:12   |   359:07:29   |
104400      |       -56676.4   |         -56455   |       -221.376   |   53:53:52   |   359:06:43   |
104450      |         -56750   |       -56460.7   |       -289.229   |   53:55:28   |   359:05:30   |
104500      |       -56744.4   |       -56449.3   |       -295.099   |   53:57:02   |   359:04:04   |
104550      |       -56717.7   |       -56462.9   |       -254.807   |   53:58:37   |   359:02:45   |
104600      |       -56721.3   |       -56460.6   |       -260.782   |   54:00:08   |   359:01:00   |
104650      |       -56708.3   |       -56454.3   |       -254.026   |   54:01:42   |   358:59:34   |
104700      |         -56689   |       -56446.6   |       -242.396   |   54:03:16   |   358:58:08   |
104750      |       -56726.7   |         -56448   |       -278.747   |   54:04:48   |   358:56:29   |
104800      |       -56723.2   |       -56446.3   |        -276.95   |   54:06:15   |   358:54:17   |
104850      |       -56699.3   |       -56443.7   |       -255.588   |   54:07:44   |   358:52:18   |
104900      |         -56718   |       -56470.9   |       -247.159   |   54:09:21   |   358:51:12   |
104950      |       -56709.1   |       -56464.7   |       -244.375   |   54:10:51   |   358:49:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
105000      |       -56732.5   |       -56467.4   |       -265.032   |   54:12:24   |   358:47:47   |
105050      |       -56716.9   |       -56472.7   |       -244.163   |   54:13:53   |   358:45:48   |
105100      |       -56670.4   |       -56446.4   |       -223.909   |   54:15:27   |   358:44:22   |
105150      |       -56745.9   |       -56456.8   |       -289.027   |   54:16:53   |   358:42:04   |
105200      |       -56718.6   |       -56456.7   |       -261.847   |   54:18:26   |   358:40:31   |
105250      |       -56747.4   |         -56464   |       -283.363   |   54:19:58   |   358:38:52   |
105300      |       -56676.8   |       -56451.9   |       -224.928   |   54:21:28   |   358:37:00   |
105350      |       -56747.3   |       -56469.9   |       -277.367   |   54:23:02   |   358:35:34   |
105400      |       -56722.1   |         -56462   |       -260.098   |   54:24:36   |   358:34:08   |
105450      |       -56706.8   |       -56465.5   |       -241.325   |   54:26:07   |   358:32:23   |
105500      |       -56709.9   |       -56470.3   |        -239.51   |   54:27:33   |   358:30:04   |
105550      |       -56674.4   |       -56439.3   |       -235.186   |   54:29:01   |   358:27:59   |
105600      |       -56736.8   |       -56446.9   |       -289.983   |   54:30:28   |   358:25:47   |
105650      |       -56685.3   |       -56446.9   |       -238.332   |   54:31:59   |   358:24:02   |
105700      |       -56706.5   |       -56447.7   |       -258.781   |   54:33:27   |   358:21:57   |
105750      |       -56703.9   |       -56442.3   |        -261.56   |   54:34:53   |   358:19:38   |
105800      |       -56713.6   |       -56449.3   |       -264.333   |   54:36:21   |   358:17:33   |
105850      |       -56708.6   |         -56467   |        -241.57   |   54:37:49   |   358:15:28   |
105900      |       -56727.1   |       -56450.5   |       -276.549   |   54:39:22   |   358:13:56   |
105950      |       -56676.3   |       -56438.4   |       -237.846   |   54:40:54   |   358:12:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
106000      |       -56679.9   |       -56453.6   |       -226.255   |   54:42:23   |   358:10:19   |
106050      |       -56643.4   |       -56453.4   |       -190.004   |   54:43:55   |   358:08:40   |
106100      |       -56671.2   |         -56447   |       -224.147   |   54:45:29   |   358:07:14   |
106150      |       -56698.9   |       -56457.7   |       -241.268   |   54:47:04   |   358:05:55   |
106200      |         -56715   |       -56448.6   |       -266.367   |   54:48:37   |   358:04:23   |
106250      |       -56691.2   |       -56457.2   |       -233.958   |   54:50:06   |   358:02:25   |
106300      |       -56715.1   |       -56449.9   |       -265.193   |   54:51:37   |   358:00:39   |
106350      |       -56710.9   |       -56452.5   |       -258.394   |   54:53:15   |   357:59:40   |
106400      |       -56704.7   |       -56457.3   |       -247.428   |   54:54:49   |   357:58:14   |
106450      |       -56711.3   |       -56444.1   |       -267.279   |   54:56:21   |   357:56:35   |
106500      |       -56697.7   |       -56459.4   |       -238.272   |   54:57:53   |   357:54:56   |
106550      |       -56692.3   |         -56451   |       -241.242   |   54:59:29   |   357:53:44   |
106600      |       -56718.3   |         -56454   |       -264.235   |   55:01:02   |   357:52:11   |
106650      |       -56683.8   |       -56485.3   |       -198.526   |   55:02:34   |   357:50:33   |
106700      |       -56695.4   |       -56462.6   |       -232.778   |   55:04:12   |   357:49:33   |
106750      |       -56694.8   |       -56469.9   |       -224.888   |   55:05:47   |   357:48:14   |
106800      |       -56675.9   |       -56458.5   |       -217.419   |   55:07:16   |   357:46:15   |
106850      |       -56694.2   |       -56459.2   |       -235.013   |   55:08:47   |   357:44:30   |
106900      |       -56728.4   |       -56478.3   |       -250.104   |   55:10:15   |   357:42:26   |
106950      |       -56715.7   |       -56460.5   |       -255.193   |   55:11:43   |   357:40:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
107000      |       -56709.2   |       -56448.2   |       -260.974   |   55:13:10   |   357:38:10   |
107050      |       -56737.3   |       -56460.3   |       -277.053   |   55:14:37   |   357:35:59   |
107100      |       -56728.6   |       -56447.2   |       -281.417   |   55:16:06   |   357:34:01   |
107150      |       -56663.6   |       -56459.9   |       -203.728   |   55:17:36   |   357:32:09   |
107200      |       -56723.4   |         -56448   |       -275.438   |   55:19:13   |   357:31:03   |
107250      |       -56701.7   |       -56462.8   |       -238.865   |   55:20:51   |   357:30:03   |
107300      |       -56702.6   |         -56456   |       -246.632   |   55:22:28   |   357:28:57   |
107350      |       -56764.4   |       -56462.6   |       -301.785   |   55:24:03   |   357:27:37   |
107400      |       -56738.1   |       -56475.3   |        -262.82   |   55:25:34   |   357:25:52   |
107450      |       -56714.8   |       -56461.8   |       -252.969   |   55:27:06   |   357:24:14   |
107500      |       -56723.4   |       -56455.5   |       -267.984   |   55:28:40   |   357:22:48   |
107550      |       -56710.3   |       -56466.1   |       -244.216   |   55:30:11   |   357:21:03   |
107600      |       -56728.8   |       -56479.7   |        -249.13   |   55:31:45   |   357:19:37   |
107650      |       -56690.6   |       -56480.8   |       -209.822   |   55:33:19   |   357:18:11   |
107700      |         -56701   |       -56475.2   |       -225.809   |   55:34:53   |   357:16:45   |
107750      |       -56704.6   |       -56478.3   |         -226.3   |   55:36:27   |   357:15:20   |
107800      |       -56714.4   |       -56463.8   |       -250.597   |   55:38:01   |   357:13:54   |
107850      |       -56756.5   |       -56477.5   |       -279.051   |   55:39:37   |   357:12:41   |
107900      |       -56686.7   |       -56458.6   |        -228.16   |   55:41:13   |   357:11:28   |
107950      |         -56714   |         -56467   |       -246.962   |   55:42:46   |   357:09:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
108000      |       -56725.1   |       -56473.3   |       -251.777   |   55:44:18   |   357:08:17   |
108050      |       -56723.2   |       -56471.6   |       -251.548   |   55:45:51   |   357:06:45   |
108100      |       -56740.6   |       -56470.4   |       -270.145   |   55:47:25   |   357:05:19   |
108150      |       -56726.5   |       -56460.8   |       -265.688   |   55:48:57   |   357:03:40   |
108200      |         -56747   |       -56482.7   |       -264.241   |   55:50:33   |   357:02:27   |
108250      |       -56766.2   |       -56482.7   |       -283.583   |   55:52:10   |   357:01:21   |
108300      |       -56722.5   |       -56482.7   |       -239.795   |   55:53:47   |   357:00:14   |
108350      |       -56762.5   |       -56493.6   |       -268.964   |   55:55:25   |   356:59:14   |
108400      |       -56708.9   |       -56468.2   |       -240.719   |   55:56:58   |   356:57:41   |
