Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
58450       |         -56877   |         -56635   |       -241.957   |   30:04:38   |   381:35:13   |
58500       |       -56877.6   |       -56626.9   |       -250.633   |   30:06:10   |   381:33:32   |
58550       |       -56883.6   |       -56623.5   |       -260.104   |   30:07:39   |   381:31:14   |
58600       |       -56873.9   |       -56624.1   |       -249.816   |   30:09:12   |   381:29:46   |
58650       |       -56853.4   |       -56622.7   |       -230.743   |   30:10:41   |   381:27:28   |
58700       |       -56813.9   |         -56611   |       -202.905   |   30:12:13   |   381:25:47   |
58750       |       -56827.1   |       -56603.9   |       -223.264   |   30:13:44   |   381:23:54   |
58800       |       -56872.1   |       -56601.4   |       -270.715   |   30:15:18   |   381:22:39   |
58850       |       -56846.5   |       -56602.8   |       -243.688   |   30:16:50   |   381:20:59   |
58900       |       -56887.8   |       -56612.7   |       -275.108   |   30:18:22   |   381:19:18   |
58950       |       -56888.1   |       -56621.2   |       -266.938   |   30:19:54   |   381:17:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
59000       |         -56849   |       -56611.1   |       -237.895   |   30:21:29   |   381:16:35   |
59050       |       -56870.3   |       -56608.4   |       -261.916   |   30:22:59   |   381:14:30   |
59100       |       -56855.1   |       -56599.2   |       -255.954   |   30:24:28   |   381:12:12   |
59150       |       -56841.4   |       -56606.1   |       -235.328   |   30:25:59   |   381:10:19   |
59200       |       -56854.1   |       -56618.5   |       -235.588   |   30:27:32   |   381:08:51   |
59250       |       -56812.6   |       -56597.2   |       -215.411   |   30:29:04   |   381:07:11   |
59300       |       -56839.4   |       -56611.6   |       -227.727   |   30:30:35   |   381:05:18   |
59350       |         -56873   |         -56609   |       -263.958   |   30:32:12   |   381:04:40   |
59400       |       -56830.1   |       -56616.4   |       -213.685   |   30:33:47   |   381:03:38   |
59450       |         -56840   |       -56611.7   |       -228.323   |   30:35:25   |   381:03:12   |
59500       |       -56878.5   |       -56617.5   |       -261.065   |   30:36:59   |   381:01:57   |
59550       |       -56852.6   |       -56606.1   |       -246.507   |   30:38:34   |   381:00:54   |
59600       |         -56851   |       -56601.6   |        -249.34   |   30:40:08   |   380:59:38   |
59650       |       -56828.4   |       -56597.8   |       -230.554   |   30:41:39   |   380:57:45   |
59700       |       -56880.9   |       -56620.8   |       -260.109   |   30:43:12   |   380:56:17   |
59750       |       -56856.3   |       -56611.5   |       -244.845   |   30:44:42   |   380:54:12   |
59800       |       -56868.1   |       -56604.5   |       -263.637   |   30:46:11   |   380:51:55   |
59850       |       -56857.6   |       -56607.9   |        -249.75   |   30:47:44   |   380:50:27   |
59900       |       -56816.7   |       -56598.6   |       -218.116   |   30:49:16   |   380:48:47   |
59950       |       -56864.1   |       -56623.2   |       -240.824   |   30:50:49   |   380:47:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
60000       |       -56911.8   |         -56627   |       -284.807   |   30:52:20   |   380:45:26   |
60050       |       -56861.6   |       -56609.1   |       -252.484   |   30:53:49   |   380:43:09   |
60100       |       -56867.3   |       -56615.5   |       -251.846   |   30:55:16   |   380:40:27   |
60150       |       -56888.7   |       -56622.5   |       -266.247   |   30:56:45   |   380:38:10   |
60200       |       -56866.9   |         -56614   |       -252.893   |   30:58:21   |   380:37:19   |
60250       |       -56886.4   |         -56621   |        -265.42   |   30:59:56   |   380:36:16   |
60300       |       -56858.7   |       -56618.1   |       -240.532   |   31:01:31   |   380:35:13   |
60350       |       -56839.7   |       -56603.7   |        -236.02   |   31:03:02   |   380:33:20   |
60400       |       -56860.3   |       -56608.5   |       -251.766   |   31:04:38   |   380:32:29   |
60450       |       -56891.5   |       -56605.7   |       -285.811   |   31:06:09   |   380:30:37   |
60500       |         -56869   |       -56608.6   |       -260.469   |   31:07:38   |   380:28:20   |
60550       |       -56861.3   |       -56625.2   |       -236.111   |   31:09:11   |   380:26:52   |
60600       |       -56881.6   |       -56605.7   |       -275.905   |   31:10:40   |   380:24:36   |
60650       |       -56850.8   |       -56595.1   |       -255.674   |   31:12:09   |   380:22:19   |
60700       |       -56903.8   |       -56610.5   |       -293.259   |   31:13:39   |   380:20:15   |
60750       |       -56827.2   |       -56606.7   |       -220.527   |   31:15:11   |   380:18:35   |
60800       |       -56836.3   |       -56601.5   |       -234.859   |   31:16:46   |   380:17:31   |
60850       |       -56890.8   |       -56614.1   |         -276.7   |   31:18:23   |   380:16:52   |
60900       |       -56901.1   |       -56619.8   |       -281.233   |   31:19:57   |   380:15:36   |
60950       |       -56865.5   |       -56609.6   |       -255.866   |   31:21:32   |   380:14:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
61000       |       -56879.4   |       -56613.4   |       -266.049   |   31:23:04   |   380:12:53   |
61050       |       -56844.7   |       -56614.5   |       -230.232   |   31:24:36   |   380:11:13   |
61100       |       -56868.2   |         -56621   |       -247.109   |   31:26:10   |   380:09:57   |
61150       |       -56827.9   |         -56610   |       -217.875   |   31:27:47   |   380:09:18   |
61200       |       -56840.8   |       -56619.4   |       -221.335   |   31:29:20   |   380:07:50   |
61250       |       -56873.8   |       -56617.4   |       -256.461   |   31:30:51   |   380:05:57   |
61300       |       -56857.5   |       -56609.3   |       -248.132   |   31:32:18   |   380:03:17   |
61350       |       -56841.7   |       -56623.1   |       -218.545   |   31:33:51   |   380:01:49   |
61400       |       -56857.8   |       -56612.7   |       -245.008   |   31:35:25   |   380:00:33   |
61450       |       -56841.3   |         -56619   |       -222.233   |   31:37:01   |   379:59:42   |
61500       |       -56890.5   |       -56617.2   |       -273.362   |   31:38:35   |   379:58:26   |
61550       |       -56907.4   |       -56623.2   |       -284.232   |   31:40:13   |   379:57:58   |
61600       |       -56895.3   |       -56621.2   |       -274.153   |   31:41:49   |   379:57:06   |
61650       |         -56877   |       -56628.7   |       -248.288   |   31:43:25   |   379:56:13   |
61700       |       -56866.2   |       -56608.9   |       -257.239   |   31:45:00   |   379:55:09   |
61750       |       -56873.1   |         -56614   |         -259.1   |   31:46:33   |   379:53:41   |
61800       |       -56876.4   |       -56618.6   |       -257.852   |   31:48:08   |   379:52:37   |
61850       |       -56853.6   |       -56625.9   |       -227.654   |   31:49:42   |   379:51:21   |
61900       |       -56868.5   |       -56615.3   |       -253.161   |   31:51:14   |   379:49:40   |
61950       |         -56853   |       -56621.3   |       -231.657   |   31:52:43   |   379:47:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
62000       |       -56865.5   |       -56629.9   |       -235.547   |   31:54:13   |   379:45:21   |
62050       |       -56903.4   |       -56633.6   |       -269.801   |   31:55:48   |   379:44:16   |
62100       |       -56884.1   |       -56632.8   |       -251.222   |   31:57:21   |   379:42:48   |
62150       |       -56868.6   |       -56634.7   |       -233.963   |   31:58:48   |   379:40:09   |
62200       |       -56889.8   |       -56616.2   |       -273.593   |   32:00:20   |   379:38:29   |
62250       |       -56890.8   |       -56610.7   |       -280.102   |   32:01:53   |   379:37:01   |
62300       |       -56870.6   |       -56617.3   |       -253.306   |   32:03:25   |   379:35:21   |
62350       |       -56853.1   |       -56614.7   |        -238.37   |   32:04:54   |   379:33:05   |
62400       |       -56822.9   |       -56617.1   |       -205.788   |   32:06:22   |   379:30:38   |
62450       |         -56887   |       -56617.1   |       -269.885   |   32:07:50   |   379:28:11   |
62500       |       -56877.8   |       -56620.5   |        -257.34   |   32:09:19   |   379:25:56   |
62550       |       -56875.5   |       -56614.1   |       -261.455   |   32:10:49   |   379:23:52   |
62600       |         -56848   |       -56616.8   |       -231.191   |   32:12:18   |   379:21:37   |
62650       |       -56883.4   |       -56613.2   |       -270.142   |   32:13:46   |   379:19:11   |
62700       |       -56844.9   |       -56612.4   |       -232.452   |   32:15:17   |   379:17:19   |
62750       |       -56837.6   |       -56618.8   |       -218.817   |   32:16:49   |   379:15:40   |
62800       |       -56900.3   |       -56643.3   |       -256.998   |   32:18:21   |   379:14:00   |
62850       |       -56923.5   |       -56632.2   |       -291.289   |   32:19:55   |   379:12:44   |
62900       |       -56868.7   |       -56630.9   |       -237.781   |   32:21:32   |   379:12:03   |
62950       |       -56867.9   |       -56624.4   |       -243.539   |   32:23:13   |   379:12:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
63000       |       -56886.9   |       -56633.8   |        -253.11   |   32:24:51   |   379:11:39   |
63050       |       -56891.5   |       -56633.6   |       -257.865   |   32:26:26   |   379:10:34   |
63100       |       -56856.8   |       -56634.5   |       -222.308   |   32:28:00   |   379:09:18   |
63150       |       -56828.9   |       -56622.5   |       -206.375   |   32:29:39   |   379:09:00   |
63200       |       -56843.5   |       -56619.4   |       -224.143   |   32:31:18   |   379:08:42   |
63250       |         -56840   |       -56610.9   |       -229.127   |   32:32:53   |   379:07:37   |
63300       |       -56840.2   |         -56618   |       -222.258   |   32:34:29   |   379:06:43   |
63350       |       -56862.6   |         -56630   |       -232.619   |   32:36:05   |   379:05:50   |
63400       |       -56922.9   |       -56625.6   |       -297.237   |   32:37:43   |   379:05:19   |
63450       |       -56867.9   |       -56619.1   |       -248.783   |   32:39:21   |   379:04:49   |
63500       |       -56868.6   |       -56636.2   |       -232.366   |   32:40:57   |   379:03:55   |
63550       |       -56870.1   |       -56624.6   |        -245.49   |   32:42:34   |   379:03:13   |
63600       |       -56887.1   |       -56633.5   |       -253.643   |   32:44:09   |   379:02:08   |
63650       |       -56842.2   |       -56620.5   |       -221.673   |   32:45:43   |   379:00:51   |
63700       |       -56881.2   |         -56608   |       -273.154   |   32:47:19   |   378:59:57   |
63750       |       -56878.5   |       -56628.4   |       -250.142   |   32:48:53   |   378:58:40   |
63800       |       -56871.9   |         -56627   |       -244.888   |   32:50:25   |   378:57:00   |
63850       |       -56861.9   |         -56618   |       -243.914   |   32:51:52   |   378:54:22   |
63900       |       -56871.1   |       -56620.3   |       -250.757   |   32:53:24   |   378:52:42   |
63950       |       -56833.5   |       -56625.5   |       -208.043   |   32:54:59   |   378:51:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
64000       |       -56861.4   |       -56602.5   |       -258.845   |   32:56:32   |   378:50:08   |
64050       |       -56857.3   |       -56620.7   |        -236.52   |   32:58:05   |   378:48:39   |
64100       |       -56828.8   |       -56608.2   |       -220.588   |   32:59:44   |   378:48:19   |
64150       |       -56876.9   |       -56613.7   |       -263.223   |   33:01:16   |   378:46:39   |
64200       |       -56855.6   |         -56608   |       -247.613   |   33:02:50   |   378:45:22   |
64250       |       -56905.9   |       -56616.9   |       -289.071   |   33:04:23   |   378:43:53   |
64300       |       -56839.6   |       -56610.8   |       -228.795   |   33:05:55   |   378:42:13   |
64350       |       -56872.9   |       -56622.4   |       -250.516   |   33:07:27   |   378:40:33   |
