Starting job 16490015 on c5-60 on Saga at Wed Dec 24 11:43:09 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
188050      |       -56756.5   |       -56531.6   |       -224.936   |   97:05:12   |   315:56:17   |
188100      |       -56772.3   |       -56502.6   |       -269.657   |   97:06:44   |   315:54:41   |
188150      |       -56741.7   |       -56504.8   |       -236.892   |   97:08:16   |   315:53:05   |
188200      |         -56750   |       -56515.8   |       -234.159   |   97:09:49   |   315:51:33   |
188250      |       -56779.8   |       -56525.7   |       -254.055   |   97:11:24   |   315:50:06   |
188300      |       -56773.2   |       -56513.6   |       -259.597   |   97:12:56   |   315:48:30   |
188350      |       -56755.5   |       -56515.2   |       -240.339   |   97:14:29   |   315:46:58   |
188400      |       -56762.4   |         -56512   |       -250.359   |   97:16:04   |   315:45:31   |
188450      |       -56752.1   |       -56514.4   |       -237.743   |   97:17:37   |   315:43:59   |
188500      |       -56775.6   |       -56524.6   |       -251.081   |   97:19:11   |   315:42:29   |
188550      |       -56745.7   |       -56512.5   |       -233.252   |   97:20:44   |   315:40:57   |
188600      |       -56755.9   |       -56531.2   |         -224.7   |   97:22:15   |   315:39:17   |
188650      |       -56751.5   |       -56522.3   |       -229.201   |   97:23:46   |   315:37:38   |
188700      |       -56736.4   |       -56524.5   |       -211.901   |   97:25:19   |   315:36:06   |
188750      |       -56786.2   |       -56536.7   |        -249.56   |   97:26:55   |   315:34:43   |
188800      |         -56791   |       -56524.3   |       -266.639   |   97:28:31   |   315:33:20   |
188850      |       -56776.8   |       -56539.7   |       -237.129   |   97:30:08   |   315:32:00   |
188900      |       -56745.9   |       -56522.2   |        -223.76   |   97:31:43   |   315:30:34   |
188950      |       -56788.7   |       -56520.8   |       -267.841   |   97:33:16   |   315:29:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
189000      |       -56774.9   |       -56526.9   |       -247.954   |   97:34:50   |   315:27:31   |
189050      |       -56723.9   |       -56525.4   |        -198.48   |   97:36:22   |   315:25:55   |
189100      |       -56737.3   |       -56526.4   |       -210.874   |   97:37:59   |   315:24:36   |
189150      |       -56752.3   |         -56510   |       -242.245   |   97:39:34   |   315:23:09   |
189200      |       -56703.1   |       -56506.5   |       -196.595   |   97:41:08   |   315:21:40   |
189250      |       -56726.6   |       -56516.5   |       -210.104   |   97:42:43   |   315:20:14   |
189300      |       -56753.6   |       -56542.1   |       -211.576   |   97:44:19   |   315:18:50   |
189350      |       -56759.8   |       -56527.4   |       -232.366   |   97:45:56   |   315:17:31   |
189400      |       -56739.3   |       -56518.4   |        -220.92   |   97:47:33   |   315:16:11   |
189450      |       -56754.9   |       -56517.9   |       -237.003   |   97:49:08   |   315:14:44   |
189500      |       -56753.5   |       -56518.7   |       -234.759   |   97:50:37   |   315:12:59   |
189550      |         -56754   |       -56526.4   |       -227.589   |   97:52:05   |   315:11:10   |
189600      |       -56763.1   |       -56536.4   |       -226.758   |   97:53:35   |   315:09:28   |
189650      |         -56779   |         -56533   |       -246.085   |   97:55:10   |   315:08:01   |
189700      |       -56718.4   |       -56514.5   |       -203.863   |   97:56:47   |   315:06:41   |
189750      |       -56728.4   |       -56518.3   |        -210.13   |   97:58:24   |   315:05:22   |
189800      |       -56703.5   |       -56517.3   |       -186.204   |   97:59:57   |   315:03:49   |
189850      |       -56768.7   |       -56516.9   |        -251.78   |   98:01:29   |   315:02:13   |
189900      |       -56746.8   |       -56530.8   |       -215.996   |   98:03:01   |   315:00:37   |
189950      |       -56765.6   |       -56524.2   |       -241.395   |   98:04:35   |   314:59:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
190000      |       -56744.6   |       -56507.4   |       -237.184   |   98:06:11   |   314:57:44   |
190050      |       -56732.6   |       -56522.4   |       -210.192   |   98:07:44   |   314:56:12   |
190100      |       -56809.5   |       -56534.9   |       -274.621   |   98:09:13   |   314:54:26   |
190150      |       -56768.7   |       -56520.4   |       -248.307   |   98:10:43   |   314:52:44   |
190200      |       -56744.3   |       -56528.4   |       -215.915   |   98:12:13   |   314:51:01   |
190250      |       -56788.1   |       -56537.1   |        -250.99   |   98:13:43   |   314:49:19   |
190300      |       -56779.5   |         -56510   |       -269.454   |   98:15:14   |   314:47:40   |
190350      |       -56752.9   |       -56515.9   |       -237.063   |   98:16:43   |   314:45:54   |
190400      |       -56770.8   |       -56514.9   |       -255.948   |   98:18:16   |   314:44:21   |
190450      |       -56763.6   |       -56503.7   |       -259.951   |   98:19:48   |   314:42:46   |
190500      |       -56727.9   |       -56520.6   |        -207.32   |   98:21:19   |   314:41:06   |
190550      |       -56755.1   |       -56518.6   |       -236.482   |   98:22:47   |   314:39:18   |
190600      |         -56749   |       -56516.2   |       -232.814   |   98:24:20   |   314:37:45   |
190650      |       -56742.3   |       -56507.4   |       -234.863   |   98:25:52   |   314:36:09   |
190700      |       -56748.1   |       -56521.2   |       -226.913   |   98:27:22   |   314:34:27   |
190750      |       -56750.6   |       -56516.1   |       -234.538   |   98:28:57   |   314:33:00   |
190800      |       -56733.4   |       -56511.7   |       -221.752   |   98:30:28   |   314:31:21   |
190850      |       -56775.5   |       -56514.3   |       -261.188   |   98:31:55   |   314:29:29   |
190900      |       -56800.9   |       -56523.5   |       -277.438   |   98:33:27   |   314:27:54   |
190950      |       -56781.2   |       -56518.2   |       -262.993   |   98:35:06   |   314:26:40   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
191000      |         -56781   |       -56502.1   |       -278.902   |   98:36:51   |   314:25:46   |
191050      |       -56771.9   |       -56500.3   |       -271.583   |   98:38:29   |   314:24:29   |
191100      |       -56754.5   |       -56505.5   |       -249.022   |   98:40:00   |   314:22:50   |
191150      |       -56763.9   |       -56514.4   |       -249.527   |   98:41:35   |   314:21:23   |
191200      |       -56752.1   |       -56501.6   |       -250.496   |   98:43:13   |   314:20:07   |
191250      |       -56780.4   |       -56506.5   |       -273.925   |   98:44:46   |   314:18:34   |
191300      |         -56724   |       -56510.9   |       -213.093   |   98:46:15   |   314:16:48   |
191350      |       -56762.1   |         -56510   |       -252.119   |   98:47:49   |   314:15:19   |
191400      |       -56801.4   |       -56516.2   |       -285.167   |   98:49:23   |   314:13:49   |
191450      |       -56741.6   |       -56516.5   |       -225.162   |   98:50:59   |   314:12:26   |
191500      |       -56723.9   |       -56503.4   |        -220.43   |   98:52:36   |   314:11:06   |
191550      |       -56794.6   |       -56515.3   |       -279.312   |   98:54:08   |   314:09:30   |
191600      |       -56747.2   |       -56515.6   |       -231.605   |   98:55:40   |   314:07:54   |
191650      |       -56741.7   |       -56509.3   |       -232.431   |   98:57:13   |   314:06:21   |
191700      |       -56762.5   |       -56537.1   |       -225.327   |   98:58:48   |   314:04:55   |
191750      |       -56755.5   |       -56531.5   |       -224.015   |   99:00:22   |   314:03:25   |
191800      |       -56806.8   |       -56521.4   |       -285.393   |   99:01:56   |   314:01:56   |
191850      |       -56744.6   |       -56524.3   |       -220.227   |   99:03:31   |   314:00:29   |
191900      |       -56790.5   |         -56528   |        -262.49   |   99:05:00   |   313:58:44   |
191950      |       -56798.4   |       -56535.5   |        -262.92   |   99:06:28   |   313:56:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
192000      |       -56742.8   |       -56523.3   |       -219.474   |   99:08:01   |   313:55:23   |
192050      |       -56778.7   |       -56523.1   |       -255.564   |   99:09:39   |   313:54:06   |
192100      |         -56772   |       -56527.6   |       -244.391   |   99:11:16   |   313:52:46   |
192150      |       -56780.3   |       -56527.8   |       -252.497   |   99:12:50   |   313:51:16   |
192200      |       -56791.3   |       -56530.3   |       -261.038   |   99:14:21   |   313:49:37   |
192250      |       -56787.6   |       -56524.1   |       -263.551   |   99:15:52   |   313:47:58   |
192300      |         -56755   |       -56521.2   |       -233.806   |   99:17:26   |   313:46:28   |
192350      |       -56752.7   |       -56521.7   |       -231.006   |   99:18:57   |   313:44:49   |
192400      |       -56791.9   |       -56520.5   |       -271.391   |   99:20:29   |   313:43:13   |
192450      |         -56763   |       -56516.1   |       -246.891   |   99:21:57   |   313:41:25   |
192500      |         -56763   |       -56512.2   |       -250.734   |   99:23:30   |   313:39:52   |
192550      |       -56756.8   |       -56513.5   |        -243.25   |   99:24:59   |   313:38:07   |
192600      |       -56763.1   |       -56514.6   |       -248.559   |   99:26:27   |   313:36:18   |
192650      |       -56782.6   |       -56514.9   |       -267.699   |   99:27:59   |   313:34:42   |
192700      |         -56750   |       -56516.9   |       -233.097   |   99:29:30   |   313:33:03   |
192750      |       -56779.8   |       -56522.2   |       -257.548   |   99:31:05   |   313:31:37   |
192800      |       -56743.1   |       -56513.3   |       -229.859   |   99:32:38   |   313:30:04   |
192850      |       -56742.5   |         -56504   |       -238.486   |   99:34:10   |   313:28:28   |
192900      |         -56767   |       -56509.7   |       -257.226   |   99:35:40   |   313:26:46   |
192950      |       -56765.9   |       -56515.8   |       -250.064   |   99:37:09   |   313:25:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
193000      |       -56755.5   |       -56524.3   |       -231.277   |   99:38:40   |   313:23:22   |
193050      |       -56767.6   |       -56533.6   |       -234.015   |   99:40:09   |   313:21:36   |
193100      |       -56768.9   |       -56520.5   |       -248.324   |   99:41:36   |   313:19:45   |
193150      |       -56797.3   |       -56537.9   |       -259.337   |   99:43:07   |   313:18:06   |
193200      |         -56752   |       -56520.1   |       -231.887   |   99:44:37   |   313:16:24   |
193250      |         -56744   |       -56523.6   |       -220.421   |   99:46:09   |   313:14:48   |
193300      |         -56733   |       -56519.3   |        -213.72   |   99:47:41   |   313:13:12   |
193350      |       -56778.2   |       -56521.4   |       -256.749   |   99:49:09   |   313:11:24   |
193400      |       -56786.5   |       -56520.6   |       -265.887   |   99:50:39   |   313:09:42   |
193450      |       -56762.8   |       -56525.5   |       -237.269   |   99:52:09   |   313:07:59   |
193500      |       -56757.6   |       -56525.6   |        -231.95   |   99:53:38   |   313:06:14   |
193550      |       -56741.6   |       -56525.5   |        -216.06   |   99:55:11   |   313:04:42   |
193600      |         -56732   |       -56520.7   |       -211.309   |   99:56:40   |   313:02:56   |
193650      |       -56806.7   |       -56534.8   |       -271.901   |   99:58:11   |   313:01:17   |
193700      |       -56761.3   |       -56524.9   |       -236.379   |   99:59:43   |   312:59:42   |
193750      |       -56721.7   |       -56525.5   |       -196.247   |   100:01:12   |   312:57:56   |
193800      |       -56725.3   |       -56496.3   |       -228.903   |   100:02:49   |   312:56:36   |
193850      |       -56718.7   |       -56504.2   |       -214.449   |   100:04:22   |   312:55:04   |
193900      |       -56760.3   |         -56522   |       -238.327   |   100:05:55   |   312:53:31   |
193950      |       -56808.6   |       -56512.2   |        -296.45   |   100:07:30   |   312:52:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
